Frame,TopLeftCornerX,TopLeftCornerY,Length,Height
7613,604.5,274.5,36,20
7613,0.5,265.5,34,35
7613,552.5,262.5,38,20
7613,476.5,248.5,37,19
7613,511.5,234.5,30,18
7613,280.5,223.5,27,18
7615,538.5,440.5,71,40
7615,409.5,431.5,44,39
7615,84.5,425.5,88,55
7615,450.5,415.5,44,20
7615,279.5,398.5,83,71
7615,625.5,392.5,70,49
7615,60.5,360.5,69,61
7615,660.5,357.5,48,31
7615,389.5,345.5,38,37
7615,0.5,333.5,32,45
7615,478.5,324.5,130,47
7615,545.5,300.5,43,18
7615,611.5,298.5,71,53
7615,257.5,289.5,61,40
7615,124.5,285.5,103,45
7615,661.5,283.5,33,17
7615,489.5,279.5,54,33
7615,616.5,275.5,29,17
7615,553.5,266.5,35,23
7615,331.5,261.5,43,18
7615,263.5,255.5,53,28
7615,422.5,250.5,62,18
7615,344.5,231.5,116,32
7615,204.5,204.5,37,16
7615,0.5,187.5,34,20
7615,85.5,177.5,49,18
7617,645.5,344.5,54,39
7617,582.5,268.5,47,34
7617,623.5,198.5,35,16
7617,427.5,181.5,39,26
7617,143.5,181.5,28,15
7617,255.5,146.5,33,15
7618,70.5,401.5,36,18
7618,365.5,397.5,40,17
7618,315.5,360.5,33,20
7619,79.5,438.5,46,42
7619,315.5,261.5,67,57
7619,8.5,252.5,28,46
7619,544.5,237.5,66,56
7619,136.5,225.5,37,29
7619,178.5,215.5,46,42
7619,85.5,212.5,27,23
7619,691.5,202.5,29,18
7619,333.5,178.5,49,33
7619,201.5,176.5,36,27
7619,478.5,158.5,30,20
7619,156.5,155.5,26,17
7619,304.5,151.5,29,15
7619,520.5,131.5,59,42
7619,684.5,109.5,36,21
7619,546.5,95.5,21,15
7620,23.5,440.5,55,32
7620,233.5,430.5,155,50
7620,598.5,423.5,67,38
7620,92.5,395.5,25,21
7620,123.5,385.5,68,50
7620,42.5,379.5,44,17
7620,383.5,372.5,49,26
7620,293.5,353.5,74,44
7620,624.5,352.5,46,36
7620,96.5,351.5,88,43
7620,635.5,338.5,46,15
7620,523.5,331.5,30,19
7620,50.5,331.5,29,15
7620,308.5,323.5,95,23
7620,247.5,309.5,29,15
7620,62.5,307.5,35,20
7620,396.5,303.5,42,27
7620,697.5,300.5,23,34
7620,597.5,288.5,27,15
7620,215.5,284.5,28,16
7620,350.5,282.5,22,16
7620,511.5,280.5,61,32
7620,665.5,249.5,43,15
7620,244.5,243.5,20,18
7620,142.5,227.5,29,18
7620,270.5,205.5,30,18
7621,481.5,391.5,31,29
7621,427.5,386.5,28,20
7621,561.5,344.5,29,21
7621,472.5,338.5,21,18
7621,333.5,315.5,52,35
7621,427.5,299.5,28,27
7621,387.5,280.5,35,31
7621,0.5,276.5,42,55
7621,475.5,273.5,31,16
7621,343.5,251.5,35,24
7621,257.5,248.5,58,34
7621,287.5,220.5,30,20
7621,313.5,189.5,26,24
7621,346.5,166.5,21,18
7621,267.5,157.5,23,19
7621,153.5,140.5,27,18
7621,253.5,132.5,21,18
7621,198.5,124.5,20,18
7621,260.5,114.5,23,24
7621,199.5,103.5,27,16
7621,0.5,16.5,30,16
7622,692.5,465.5,28,15
7622,567.5,421.5,72,59
7622,460.5,374.5,39,27
7622,620.5,349.5,38,17
7622,502.5,331.5,56,43
7622,572.5,327.5,36,18
7622,164.5,322.5,39,16
7622,118.5,321.5,40,34
7622,36.5,309.5,48,22
7622,212.5,304.5,67,39
7622,476.5,292.5,34,15
7622,667.5,290.5,49,25
7622,545.5,279.5,22,16
7622,206.5,279.5,45,21
7622,325.5,272.5,40,16
7622,157.5,260.5,40,17
7622,495.5,255.5,30,15
7622,631.5,249.5,48,26
7622,410.5,248.5,24,15
7622,307.5,236.5,20,16
7622,607.5,228.5,33,19
7622,564.5,218.5,22,15
7622,633.5,217.5,87,25
7622,593.5,213.5,37,17
7622,420.5,204.5,42,26
7623,185.5,442.5,114,35
7623,317.5,417.5,36,18
7623,542.5,409.5,43,19
7623,11.5,400.5,32,18
7623,134.5,380.5,64,29
7623,231.5,351.5,33,15
7624,690.5,443.5,30,37
7624,218.5,287.5,94,61
7624,4.5,285.5,52,56
7624,555.5,156.5,73,53
7624,241.5,141.5,87,49
7624,344.5,117.5,42,21
7624,82.5,112.5,25,23
7624,63.5,86.5,43,38
7624,641.5,80.5,27,18
7624,528.5,76.5,54,29
7624,10.5,66.5,69,33
7624,14.5,52.5,29,16
7624,87.5,10.5,34,18
7625,191.5,457.5,41,23
7625,90.5,424.5,22,16
7625,689.5,420.5,31,60
7625,158.5,384.5,29,17
7625,371.5,332.5,39,31
7625,336.5,330.5,37,20
7625,603.5,315.5,60,37
7625,397.5,298.5,38,21
7625,367.5,297.5,33,18
7625,404.5,279.5,20,15
7625,621.5,259.5,23,19
7625,601.5,213.5,31,32
7625,530.5,200.5,34,23
7625,594.5,194.5,29,19
7627,486.5,447.5,27,18
7627,406.5,435.5,40,45
7627,575.5,429.5,22,19
7627,413.5,402.5,25,16
7627,437.5,390.5,25,15
7627,19.5,389.5,100,56
7627,244.5,375.5,81,25
7627,500.5,368.5,20,18
7627,293.5,348.5,95,38
7627,116.5,341.5,33,24
7627,161.5,337.5,36,20
7627,0.5,325.5,54,30
7627,157.5,319.5,20,17
7627,185.5,313.5,26,15
7627,61.5,310.5,42,22
7627,144.5,291.5,48,21
7627,98.5,277.5,44,34
7627,24.5,271.5,69,38
7627,118.5,264.5,74,26
7627,201.5,263.5,29,15
7627,174.5,237.5,40,22
7627,150.5,222.5,21,16
7627,55.5,195.5,20,15
7628,476.5,423.5,151,57
7628,155.5,416.5,99,61
7628,696.5,388.5,24,51
7628,587.5,363.5,56,86
7628,432.5,303.5,104,100
7628,42.5,301.5,74,49
7628,533.5,293.5,25,15
7628,0.5,267.5,75,77
7628,123.5,266.5,45,29
7628,300.5,260.5,136,53
7628,28.5,242.5,42,35
7628,101.5,239.5,45,32
7628,619.5,228.5,52,32
7628,444.5,217.5,64,35
7628,49.5,216.5,23,18
7628,354.5,194.5,92,32
7628,9.5,193.5,35,24
7628,176.5,187.5,41,21
7628,113.5,186.5,32,16
7628,320.5,185.5,78,38
7628,217.5,183.5,59,47
7628,45.5,179.5,83,65
7628,489.5,170.5,47,31
7628,8.5,169.5,30,21
7628,121.5,148.5,47,24
7628,208.5,140.5,22,16
7628,290.5,127.5,92,37
7628,179.5,127.5,33,15
7628,414.5,121.5,37,25
7628,578.5,110.5,140,29
7628,387.5,106.5,29,26
7628,425.5,89.5,55,30
7629,430.5,465.5,63,15
7629,646.5,463.5,37,17
7629,632.5,425.5,34,27
7629,575.5,401.5,37,20
7629,92.5,362.5,52,34
7629,0.5,359.5,44,36
7629,506.5,353.5,33,20
7629,556.5,330.5,54,18
7629,340.5,322.5,60,32
7629,334.5,299.5,40,17
7629,0.5,269.5,42,33
7629,282.5,240.5,46,19
7629,0.5,233.5,24,17
7629,110.5,219.5,57,17
7630,68.5,194.5,47,27
7630,656.5,74.5,24,16
7631,225.5,448.5,86,32
7631,166.5,406.5,38,24
7631,408.5,385.5,113,85
7631,230.5,381.5,27,22
7631,253.5,345.5,26,17
7631,354.5,325.5,34,23
7631,453.5,314.5,41,19
7631,389.5,246.5,36,16
7631,343.5,246.5,39,21
7631,560.5,207.5,103,34
7631,390.5,195.5,35,18
7631,652.5,119.5,38,17
7631,678.5,83.5,42,22
7632,202.5,346.5,28,33
7632,300.5,305.5,38,51
7633,0.5,406.5,99,74
7633,696.5,349.5,24,28
7633,157.5,349.5,68,24
7633,426.5,336.5,66,54
7633,575.5,326.5,35,22
7633,192.5,310.5,30,22
7633,516.5,297.5,58,22
7633,561.5,291.5,25,18
7633,528.5,267.5,26,15
7633,0.5,264.5,32,25
7633,276.5,261.5,74,49
7633,572.5,254.5,21,17
7633,296.5,241.5,27,15
7633,214.5,233.5,43,20
7633,0.5,232.5,23,20
7633,247.5,180.5,43,16
7633,302.5,176.5,42,20
7633,159.5,171.5,31,16
7633,10.5,149.5,24,17
7634,657.5,453.5,57,27
7634,11.5,349.5,36,58
7634,624.5,280.5,96,114
7634,0.5,243.5,28,28
7634,51.5,235.5,29,23
7634,40.5,226.5,24,20
7634,93.5,225.5,26,22
7634,551.5,207.5,53,36
7634,197.5,207.5,32,29
7634,101.5,193.5,20,17
7634,23.5,190.5,34,37
7634,616.5,179.5,77,37
7634,35.5,174.5,26,18
7634,190.5,153.5,31,18
7634,153.5,151.5,29,16
7634,444.5,124.5,81,32
7634,148.5,123.5,35,25
7634,645.5,110.5,34,15
7634,685.5,108.5,35,29
7634,241.5,106.5,47,26
7634,505.5,93.5,34,16
7634,536.5,86.5,33,17
7634,264.5,81.5,47,22
7634,418.5,76.5,38,18
7634,513.5,53.5,53,23
7635,644.5,365.5,73,76
7635,489.5,326.5,82,92
7635,133.5,280.5,23,24
7635,651.5,249.5,51,49
7635,582.5,241.5,77,56
7635,247.5,231.5,188,96
7635,684.5,227.5,36,46
7635,577.5,209.5,21,21
7635,603.5,172.5,52,50
7635,677.5,169.5,35,24
7635,685.5,146.5,23,25
7635,577.5,139.5,66,28
7635,28.5,135.5,44,44
7635,113.5,129.5,72,56
7635,431.5,127.5,23,22
7635,289.5,127.5,84,47
7635,636.5,94.5,27,16
7635,69.5,86.5,37,19
7635,599.5,82.5,32,22
7635,143.5,74.5,68,33
7635,541.5,73.5,37,23
7635,297.5,72.5,50,44
7635,471.5,60.5,23,17
7635,0.5,51.5,86,33
7635,514.5,31.5,39,26
7635,30.5,30.5,50,24
7635,377.5,10.5,26,19
7635,391.5,0.5,32,15
7635,302.5,0.5,55,15
7635,540.5,0.5,180,82
7639,581.5,333.5,53,49
7639,612.5,199.5,24,17
7639,328.5,143.5,58,32
7639,572.5,131.5,27,21
7639,139.5,129.5,30,23
7639,403.5,123.5,41,34
7639,283.5,96.5,32,17
7639,82.5,38.5,32,15
7640,86.5,435.5,60,45
7640,130.5,198.5,42,32
7640,116.5,179.5,43,15
7640,187.5,138.5,39,20
7640,692.5,128.5,28,18
7640,268.5,117.5,33,17
7640,161.5,69.5,32,18
7641,16.5,335.5,46,36
7641,0.5,326.5,22,25
7641,302.5,181.5,38,21
7641,24.5,172.5,30,17
7641,647.5,170.5,42,17
7641,570.5,148.5,32,15
7641,400.5,147.5,38,19
7641,178.5,139.5,51,15
7642,140.5,434.5,83,46
7642,77.5,382.5,43,20
7642,237.5,380.5,81,48
7642,0.5,373.5,60,30
7642,173.5,337.5,89,46
7642,51.5,319.5,58,38
7642,120.5,292.5,32,19
7642,300.5,285.5,32,15
7642,371.5,277.5,43,32
7642,154.5,270.5,49,26
7642,609.5,250.5,62,27
7642,164.5,246.5,35,22
7642,477.5,243.5,32,16
7642,422.5,236.5,50,26
7642,646.5,218.5,34,23
7642,323.5,211.5,31,23
7642,471.5,210.5,26,15
7642,557.5,168.5,22,23
7644,461.5,442.5,33,16
7644,544.5,410.5,35,17
7644,158.5,386.5,65,34
7645,683.5,458.5,37,22
7645,229.5,229.5,59,26
7645,118.5,211.5,42,18
7645,16.5,159.5,37,16
7646,11.5,397.5,74,54
7646,356.5,345.5,83,60
7646,253.5,345.5,29,21
7646,611.5,329.5,39,31
7646,87.5,309.5,42,19
7646,206.5,281.5,29,15
7646,660.5,274.5,28,24
7646,675.5,257.5,22,16
7646,587.5,251.5,32,24
7646,504.5,231.5,32,17
7646,668.5,230.5,52,17
7646,102.5,222.5,39,15
7648,666.5,464.5,32,16
7648,698.5,435.5,21,16
7648,529.5,431.5,64,49
7648,261.5,422.5,88,58
7648,596.5,409.5,35,29
7648,632.5,393.5,47,47
7648,340.5,388.5,51,51
7648,490.5,340.5,49,48
7648,315.5,314.5,100,59
7648,666.5,308.5,21,25
7648,443.5,301.5,42,30
7648,570.5,287.5,50,37
7648,491.5,284.5,32,16
7648,357.5,283.5,48,32
7648,628.5,275.5,24,20
7648,524.5,262.5,29,28
7648,118.5,241.5,49,33
7648,453.5,235.5,24,15
7648,269.5,199.5,71,38
7648,179.5,187.5,37,18
7648,267.5,170.5,28,19
7648,92.5,170.5,75,47
7648,0.5,162.5,51,42
7648,18.5,135.5,39,23
7648,18.5,114.5,24,15
7648,38.5,100.5,31,15
7649,203.5,267.5,74,37
7649,615.5,250.5,93,93
7649,195.5,145.5,23,17
7649,533.5,114.5,64,40
7649,291.5,95.5,25,15
7649,658.5,1.5,41,15
7650,85.5,462.5,22,18
7650,2.5,448.5,64,32
7650,148.5,443.5,37,36
7650,241.5,438.5,35,28
7650,85.5,432.5,37,21
7650,67.5,431.5,25,17
7650,242.5,413.5,32,18
7650,231.5,379.5,23,17
7650,200.5,354.5,25,15
7650,230.5,351.5,36,16
7650,520.5,337.5,40,23
7650,317.5,321.5,34,17
7650,313.5,308.5,36,16
7650,437.5,303.5,29,17
7650,358.5,276.5,26,15
7650,654.5,270.5,28,21
7650,548.5,267.5,26,17
7650,607.5,264.5,38,17
7651,625.5,462.5,28,18
7651,599.5,432.5,44,21
7651,179.5,410.5,46,37
7651,167.5,259.5,25,16
7651,6.5,206.5,22,17
7652,280.5,419.5,61,48
7652,599.5,360.5,72,46
7652,155.5,330.5,61,48
7652,666.5,293.5,44,33
7652,546.5,291.5,63,42
7652,418.5,282.5,75,65
7652,67.5,256.5,75,49
7652,141.5,226.5,91,77
7652,620.5,225.5,29,18
7652,390.5,211.5,154,70
7652,565.5,200.5,34,22
7652,521.5,197.5,35,28
7652,173.5,196.5,59,28
7652,71.5,191.5,46,31
7652,472.5,178.5,36,18
7652,147.5,173.5,33,19
7652,56.5,168.5,38,22
7652,310.5,154.5,55,28
7652,6.5,137.5,33,20
7652,449.5,136.5,55,28
7652,241.5,125.5,40,24
7652,591.5,120.5,82,31
7652,516.5,120.5,33,18
7652,354.5,115.5,40,20
7652,399.5,114.5,30,19
7652,471.5,111.5,37,19
7652,339.5,100.5,29,15
7652,65.5,98.5,34,25
7652,520.5,96.5,64,27
7652,450.5,95.5,23,15
7652,493.5,87.5,25,17
7652,108.5,74.5,45,19
7652,0.5,73.5,27,25
7652,256.5,65.5,32,15
7652,147.5,48.5,43,16
7652,191.5,44.5,85,19
7653,569.5,418.5,107,62
7653,0.5,373.5,30,71
7653,238.5,340.5,86,59
7653,197.5,335.5,51,31
7653,641.5,302.5,70,71
7653,177.5,290.5,28,18
7653,108.5,286.5,57,52
7653,86.5,260.5,28,16
7653,136.5,254.5,34,16
7653,316.5,251.5,48,29
7653,192.5,239.5,23,15
7653,611.5,229.5,49,23
7653,95.5,217.5,90,35
7653,461.5,211.5,88,71
7653,306.5,208.5,52,37
7653,257.5,205.5,27,15
7653,636.5,199.5,43,19
7653,687.5,179.5,30,19
7653,440.5,174.5,35,15
7653,339.5,165.5,67,34
7653,286.5,159.5,41,17
7653,345.5,158.5,40,17
7653,544.5,156.5,60,17
7653,655.5,151.5,32,18
7653,438.5,136.5,53,19
7653,345.5,117.5,52,16
7653,632.5,114.5,68,33
7653,603.5,112.5,35,15
7653,443.5,107.5,33,15
7653,632.5,57.5,23,16
7654,668.5,175.5,26,15
7654,466.5,96.5,33,15
7655,369.5,300.5,30,23
7655,411.5,291.5,34,42
7655,467.5,202.5,60,65
7655,567.5,187.5,23,15
7655,533.5,185.5,26,28
7655,351.5,163.5,78,60
7655,186.5,162.5,62,68
7655,562.5,155.5,73,28
7655,475.5,147.5,46,35
7655,403.5,143.5,69,35
7655,558.5,137.5,23,17
7655,531.5,128.5,28,25
7655,359.5,120.5,41,30
7655,405.5,118.5,23,15
7655,199.5,109.5,51,30
7655,288.5,107.5,31,18
7655,525.5,104.5,38,25
7655,476.5,101.5,55,62
7655,41.5,99.5,66,37
7655,443.5,97.5,24,17
7655,391.5,95.5,51,26
7655,508.5,89.5,20,15
7655,482.5,87.5,30,22
7655,327.5,78.5,32,24
7655,262.5,74.5,40,30
7655,128.5,64.5,43,29
7655,354.5,60.5,45,21
7655,387.5,57.5,34,26
7655,3.5,52.5,33,15
7655,373.5,41.5,96,42
7655,254.5,36.5,32,21
7655,167.5,32.5,44,31
7655,209.5,30.5,30,23
7655,340.5,29.5,33,15
7655,60.5,25.5,37,21
7655,22.5,17.5,27,20
7655,211.5,12.5,102,39
7655,79.5,0.5,61,19
7656,278.5,463.5,35,16
7656,373.5,441.5,49,33
7656,255.5,439.5,42,26
7656,585.5,427.5,48,25
7656,387.5,412.5,30,17
7656,685.5,409.5,31,22
7656,425.5,405.5,76,29
7656,377.5,390.5,28,20
7656,501.5,375.5,37,18
7656,473.5,369.5,38,27
7656,616.5,364.5,29,16
7656,589.5,347.5,30,27
7656,634.5,342.5,28,17
7656,646.5,311.5,50,22
7656,638.5,290.5,45,18
7657,238.5,240.5,46,22
7657,38.5,237.5,30,28
7657,559.5,216.5,62,21
7658,631.5,449.5,67,25
7658,695.5,447.5,25,23
7658,554.5,439.5,63,41
7658,510.5,436.5,36,17
7658,459.5,430.5,38,17
7658,642.5,421.5,53,23
7658,587.5,418.5,35,17
7658,656.5,415.5,39,19
7658,470.5,412.5,42,21
7658,470.5,389.5,24,20
7658,530.5,387.5,32,24
7658,399.5,364.5,36,16
7658,123.5,356.5,76,56
7658,446.5,350.5,36,26
7658,147.5,344.5,55,21
7658,291.5,341.5,121,81
7658,236.5,340.5,37,15
7658,440.5,330.5,40,20
7658,386.5,322.5,23,15
7658,170.5,322.5,47,20
7658,0.5,320.5,20,21
7658,299.5,311.5,93,37
7658,0.5,280.5,65,22
7658,230.5,261.5,70,44
7658,194.5,236.5,41,25
7659,585.5,0.5,135,75
7660,142.5,457.5,53,23
7660,204.5,440.5,60,40
7660,253.5,438.5,52,18
7660,579.5,434.5,37,17
7660,46.5,422.5,49,39
7660,576.5,418.5,37,15
7660,267.5,414.5,43,16
7660,481.5,379.5,77,18
7660,99.5,349.5,34,19
7660,238.5,320.5,29,15
7660,7.5,314.5,34,19
7663,46.5,409.5,86,71
7663,237.5,402.5,174,68
7663,423.5,381.5,50,36
7663,133.5,344.5,23,15
7663,201.5,320.5,21,16
7663,0.5,320.5,66,71
7663,237.5,307.5,38,27
7663,139.5,296.5,72,51
7663,56.5,295.5,46,62
7663,678.5,289.5,42,46
7663,536.5,281.5,97,124
7663,231.5,276.5,33,24
7663,465.5,263.5,79,39
7663,384.5,254.5,32,29
7663,181.5,253.5,47,31
7663,102.5,253.5,65,48
7663,260.5,248.5,33,16
7663,428.5,226.5,63,36
7663,505.5,214.5,57,23
7663,416.5,208.5,50,34
7663,387.5,207.5,24,17
7663,333.5,205.5,27,20
7663,359.5,198.5,28,16
7663,475.5,188.5,50,39
7663,540.5,165.5,23,15
7663,276.5,164.5,70,44
7663,348.5,161.5,38,20
7663,620.5,158.5,48,29
7663,338.5,147.5,22,17
7663,578.5,144.5,39,15
7663,673.5,140.5,47,20
7663,488.5,140.5,46,17
7663,393.5,129.5,21,16
7663,534.5,117.5,65,32
7663,599.5,114.5,43,20
7663,602.5,94.5,35,17
7663,579.5,90.5,29,16
7663,673.5,77.5,47,28
7663,650.5,70.5,25,17
7663,668.5,43.5,26,16
7664,319.5,418.5,70,47
7664,679.5,414.5,41,42
7664,0.5,399.5,48,81
7664,613.5,384.5,43,37
7664,695.5,348.5,25,46
7664,75.5,330.5,56,25
7664,640.5,311.5,35,27
7664,635.5,277.5,24,15
7664,482.5,276.5,66,59
7664,588.5,255.5,24,15
7664,677.5,251.5,33,27
7664,663.5,238.5,41,18
7664,167.5,237.5,92,67
7664,514.5,223.5,29,18
7664,451.5,216.5,62,33
7664,325.5,190.5,56,31
7664,494.5,170.5,45,29
7664,1.5,166.5,32,19
7664,35.5,154.5,93,42
7664,157.5,149.5,95,70
7664,77.5,135.5,33,19
7664,170.5,131.5,27,17
7664,120.5,88.5,32,18
7666,427.5,449.5,67,31
7666,256.5,395.5,99,78
7666,569.5,273.5,76,68
7666,65.5,259.5,41,27
7666,46.5,210.5,36,18
7666,104.5,209.5,29,15
7666,536.5,122.5,21,16
7667,83.5,460.5,50,20
7667,160.5,400.5,29,18
7667,292.5,389.5,95,49
7667,184.5,370.5,58,19
7667,265.5,330.5,31,17
7667,565.5,325.5,42,25
7667,377.5,324.5,53,16
7667,322.5,324.5,32,18
7667,207.5,301.5,27,16
7667,558.5,246.5,27,16
7668,363.5,267.5,26,21
7668,607.5,263.5,67,49
7668,111.5,217.5,47,36
7668,662.5,195.5,32,29
7668,168.5,155.5,23,17
7668,89.5,150.5,44,21
7668,639.5,0.5,81,15
7669,583.5,443.5,41,34
7669,499.5,433.5,59,36
7669,61.5,419.5,65,37
7669,391.5,410.5,54,30
7669,536.5,386.5,51,24
7669,166.5,381.5,41,16
7669,0.5,374.5,61,34
7669,208.5,365.5,42,24
7669,681.5,364.5,23,15
7669,374.5,352.5,87,35
7669,108.5,352.5,54,23
7669,160.5,345.5,43,20
7669,450.5,338.5,52,17
7669,11.5,335.5,44,22
7669,503.5,334.5,47,21
7669,566.5,333.5,41,43
7669,93.5,330.5,26,16
7669,427.5,320.5,24,15
7669,622.5,315.5,31,17
7669,294.5,312.5,41,16
7669,157.5,305.5,32,21
7669,12.5,294.5,32,21
7669,496.5,293.5,28,17
7669,353.5,284.5,33,17
7669,565.5,275.5,43,18
7669,62.5,274.5,23,16
7669,102.5,273.5,36,30
7669,328.5,269.5,26,20
7669,639.5,256.5,73,29
7669,109.5,244.5,44,25
7669,423.5,238.5,22,18
7669,28.5,227.5,30,19
7669,664.5,226.5,34,25
7669,88.5,203.5,25,17
7670,3.5,462.5,29,18
7670,65.5,453.5,32,27
7670,173.5,375.5,87,105
7670,65.5,364.5,41,41
7670,0.5,348.5,30,49
7670,104.5,343.5,50,64
7670,437.5,322.5,116,121
7670,19.5,315.5,27,33
7670,57.5,308.5,43,56
7670,78.5,283.5,25,19
7670,427.5,255.5,118,67
7670,108.5,251.5,29,29
7670,148.5,242.5,33,38
7670,293.5,225.5,61,49
7670,108.5,209.5,21,20
7670,192.5,204.5,32,26
7670,186.5,186.5,32,33
7670,188.5,176.5,23,20
7670,272.5,174.5,28,24
7670,223.5,156.5,20,15
7670,272.5,144.5,38,22
7670,256.5,136.5,28,16
7670,552.5,133.5,75,84
7670,659.5,113.5,61,38
7670,440.5,106.5,34,22
7670,307.5,94.5,36,26
7670,457.5,61.5,39,24
7670,436.5,51.5,55,15
7670,622.5,48.5,30,16
7670,598.5,29.5,30,17
7670,679.5,27.5,27,17
7671,533.5,418.5,31,18
7671,165.5,274.5,21,19
7672,376.5,312.5,48,34
7672,687.5,273.5,33,19
7672,590.5,246.5,22,15
7672,425.5,227.5,25,15
7672,354.5,210.5,32,16
7672,421.5,202.5,35,18
7672,96.5,172.5,23,18
7672,21.5,132.5,37,19
7673,691.5,446.5,29,34
7673,697.5,408.5,23,45
7673,553.5,399.5,95,81
7673,426.5,396.5,112,84
7673,120.5,379.5,137,101
7673,45.5,372.5,56,50
7673,686.5,366.5,34,19
7673,258.5,365.5,74,40
7673,0.5,361.5,35,40
7673,521.5,353.5,65,34
7673,146.5,342.5,33,29
7673,373.5,339.5,65,33
7673,102.5,314.5,26,20
7673,423.5,306.5,47,28
7673,298.5,305.5,31,25
7673,492.5,295.5,63,33
7673,181.5,286.5,43,16
7673,439.5,282.5,23,17
7673,0.5,276.5,40,35
7673,100.5,271.5,43,19
7673,72.5,254.5,35,17
7673,659.5,248.5,23,15
7673,62.5,235.5,60,25
7673,611.5,234.5,24,16
7673,443.5,220.5,36,15
7673,372.5,219.5,104,46
7673,312.5,218.5,56,21
7673,589.5,217.5,30,15
7673,100.5,210.5,73,29
7673,561.5,208.5,26,18
7673,60.5,205.5,70,26
7673,611.5,203.5,34,28
7673,421.5,189.5,52,31
7673,56.5,187.5,59,24
7673,361.5,180.5,60,38
7673,141.5,178.5,54,31
7673,302.5,177.5,63,21
7673,355.5,166.5,25,19
7673,193.5,162.5,41,21
7673,135.5,155.5,54,21
7673,0.5,148.5,32,19
7673,96.5,145.5,35,20
7673,31.5,131.5,90,33
7674,179.5,437.5,53,43
7674,499.5,425.5,112,55
7674,20.5,421.5,33,35
7674,139.5,366.5,28,20
7674,172.5,362.5,26,16
7674,227.5,361.5,25,19
7674,2.5,360.5,32,17
7674,271.5,356.5,44,29
7674,79.5,351.5,31,19
7674,138.5,326.5,28,18
7674,106.5,316.5,23,17
7674,243.5,309.5,60,23
7674,321.5,306.5,47,27
7674,222.5,294.5,29,15
7674,509.5,287.5,67,30
7674,308.5,279.5,39,22
7674,675.5,269.5,45,35
7674,358.5,246.5,23,15
7674,656.5,234.5,52,22
7674,569.5,214.5,32,15
7674,672.5,200.5,45,31
7674,684.5,145.5,36,16
7676,499.5,446.5,107,34
7676,120.5,383.5,81,97
7676,262.5,357.5,179,96
7676,89.5,349.5,56,43
7676,273.5,292.5,57,62
7676,53.5,282.5,31,21
7676,84.5,277.5,49,44
7676,305.5,242.5,67,43
7676,20.5,240.5,22,16
7676,150.5,231.5,29,18
7676,98.5,222.5,39,31
7676,158.5,207.5,136,65
7676,665.5,185.5,55,28
7676,390.5,181.5,111,54
7676,303.5,176.5,40,28
7676,218.5,173.5,30,19
7676,200.5,173.5,24,17
7676,638.5,153.5,26,18
7676,400.5,152.5,41,19
7676,680.5,141.5,40,30
7676,569.5,124.5,50,18
7676,353.5,123.5,27,18
7676,255.5,120.5,22,18
7676,294.5,107.5,50,31
7676,509.5,106.5,43,21
7676,570.5,73.5,38,17
7676,433.5,71.5,43,56
7676,660.5,57.5,25,19
7676,593.5,34.5,35,15
7676,665.5,21.5,29,16
7677,636.5,301.5,41,37
7677,464.5,151.5,33,18
7677,671.5,0.5,49,19
7678,466.5,187.5,45,20
7679,690.5,422.5,30,53
7679,0.5,397.5,52,83
7679,141.5,313.5,74,36
7679,92.5,301.5,24,18
7679,251.5,272.5,101,62
7679,155.5,252.5,36,29
7679,15.5,227.5,23,24
7679,117.5,196.5,31,28
7679,92.5,121.5,25,20
7679,65.5,110.5,37,33
7679,252.5,109.5,45,30
7679,698.5,101.5,22,32
7679,221.5,100.5,47,16
7679,59.5,99.5,30,15
7679,130.5,70.5,30,19
7679,695.5,66.5,25,24
7679,0.5,0.5,173,86
7680,309.5,429.5,64,46
7680,183.5,423.5,70,51
7680,47.5,412.5,42,22
7680,461.5,390.5,79,29
7680,80.5,385.5,37,18
7680,349.5,357.5,20,16
7680,472.5,353.5,52,30
7680,223.5,347.5,28,22
7680,624.5,317.5,24,20
7680,474.5,311.5,40,21
7680,0.5,311.5,36,26
7680,682.5,297.5,38,37
7680,204.5,287.5,34,20
7680,275.5,276.5,23,19
7680,334.5,264.5,24,19
7680,550.5,259.5,33,20
7680,71.5,246.5,42,41
7680,636.5,240.5,29,16
7680,183.5,227.5,32,17
7680,133.5,220.5,37,15
7680,539.5,176.5,20,17
7680,268.5,176.5,31,18
7681,285.5,435.5,104,45
7681,0.5,369.5,36,41
7681,78.5,352.5,66,24
7681,175.5,313.5,57,31
7681,631.5,303.5,48,25
7681,172.5,293.5,24,15
7681,307.5,280.5,44,25
7681,212.5,279.5,32,26
7681,361.5,227.5,23,17
7681,321.5,192.5,36,24
7681,485.5,183.5,21,16
7681,554.5,134.5,32,18
7681,612.5,91.5,49,29
7683,308.5,377.5,41,30
7683,86.5,373.5,21,19
7683,110.5,360.5,25,20
7683,149.5,350.5,22,19
7683,141.5,306.5,25,16
7683,527.5,264.5,33,33
7683,273.5,242.5,26,16
7683,371.5,229.5,36,25
7683,424.5,199.5,32,24
7683,542.5,152.5,36,27
7683,553.5,129.5,25,22
7683,661.5,98.5,47,24
7683,617.5,98.5,23,15
7685,691.5,464.5,29,16
7685,251.5,440.5,49,28
7685,141.5,434.5,58,34
7685,653.5,420.5,34,20
7685,617.5,403.5,40,18
7685,0.5,395.5,42,21
7685,100.5,369.5,42,29
